Negative,Positive,WC
1.000000,0.000000,27
0.994099,0.005901,20
0.361069,0.638931,21
0.000074,0.999926,15
0.000003,0.999997,14
0.000803,0.999197,12
0.999960,0.000040,14
0.000218,0.999782,14
0.999997,0.000002,8
0.397093,0.602907,11
0.320106,0.679894,7
0.999987,0.000013,3
0.250819,0.749181,17
0.006773,0.993227,6
0.650998,0.349002,9
0.000337,0.999663,22
0.000005,0.999995,12
1.000000,0.000000,21
0.953702,0.046298,12
0.000000,1.000000,8
0.999594,0.000406,11
0.000066,0.999934,10
1.000000,0.000000,10
1.000000,0.000000,8
1.000000,0.000000,10
1.000000,0.000000,9
0.000001,0.999999,7
1.000000,0.000000,6
0.001029,0.998971,7
0.000115,0.999885,9
0.999376,0.000624,13
0.010173,0.989827,6
0.880571,0.119429,9
0.999752,0.000248,15
0.000000,1.000000,7
0.999979,0.000021,19
0.077560,0.922440,8
0.000343,0.999657,10
0.067752,0.932248,21
1.000000,0.000000,14
0.016280,0.983720,18
1.000000,0.000000,14
0.002350,0.997650,27
0.999998,0.000002,12
0.002125,0.997875,17
0.000273,0.999727,18
1.000000,0.000000,20
0.000000,1.000000,12
0.999915,0.000085,5
0.000000,1.000000,12
0.000222,0.999778,16
0.784247,0.215753,8
0.986689,0.013311,9
0.004370,0.995630,4
0.003176,0.996824,12
0.999687,0.000313,13
0.261117,0.738883,3
0.000063,0.999937,25
0.000000,1.000000,16
0.999863,0.000137,11
0.000005,0.999995,8
0.900893,0.099107,20
0.000601,0.999399,28
0.621955,0.378045,16
1.000000,0.000000,20
0.003017,0.996983,12
0.998347,0.001653,17
1.000000,0.000000,12
0.066958,0.933042,11
1.000000,0.000000,13
0.998137,0.001863,10
1.000000,0.000000,14
0.000010,0.999990,5
1.000000,0.000000,22
0.999998,0.000001,17
0.000000,1.000000,19
0.955946,0.044054,14
0.866600,0.133400,13
1.000000,0.000000,18
0.999963,0.000037,28
0.002310,0.997690,19
0.000753,0.999247,25
0.045601,0.954399,16
0.000000,1.000000,20
0.936709,0.063291,10
0.068940,0.931060,24
1.000000,0.000000,12
1.000000,0.000000,10
0.067060,0.932940,12
0.000051,0.999949,11
0.863716,0.136284,12
0.999999,0.000001,14
0.298289,0.701711,16
0.264083,0.735917,10
1.000000,0.000000,7
1.000000,0.000000,8
0.000009,0.999991,19
0.000570,0.999430,11
0.000000,1.000000,9
1.000000,0.000000,8
0.999880,0.000120,21
0.011640,0.988360,24
0.000001,0.999999,5
0.900133,0.099867,20
0.997555,0.002445,11
0.584421,0.415579,7
1.000000,0.000000,6
0.999953,0.000047,23
0.010440,0.989560,20
1.000000,0.000000,16
1.000000,0.000000,5
0.983946,0.016054,16
0.214009,0.785991,6
0.999998,0.000002,24
1.000000,0.000000,21
1.000000,0.000000,6
0.014999,0.985001,14
0.999954,0.000046,13
0.897226,0.102774,14
0.943727,0.056273,9
0.002107,0.997893,7
0.658171,0.341829,17
0.000011,0.999989,10
0.000000,1.000000,13
0.000000,1.000000,22
1.000000,0.000000,8
0.000000,1.000000,14
0.700080,0.299920,17
1.000000,0.000000,11
0.983606,0.016394,26
1.000000,0.000000,17
0.873295,0.126705,22
0.230911,0.769089,7
0.000009,0.999991,6
0.794700,0.205300,9
1.000000,0.000000,6
0.999954,0.000046,17
0.999691,0.000309,12
0.001302,0.998698,10
0.000006,0.999994,10
0.017205,0.982795,15
0.000070,0.999930,10
0.999986,0.000014,8
0.000000,1.000000,10
0.294669,0.705331,34
0.863690,0.136310,10
0.001167,0.998833,16
0.000071,0.999929,5
0.581753,0.418247,23
1.000000,0.000000,17
0.999980,0.000020,17
1.000000,0.000000,20
0.994383,0.005617,17
0.025097,0.974904,22
0.972989,0.027012,20
0.001810,0.998190,20
0.999929,0.000071,21
1.000000,0.000000,15
0.000007,0.999993,25
0.615075,0.384925,8
0.997538,0.002462,13
0.999939,0.000061,4
0.070070,0.929930,7
0.023673,0.976327,14
1.000000,0.000000,10
0.595238,0.404762,17
0.910335,0.089665,8
1.000000,0.000000,10
0.566323,0.433677,6
1.000000,0.000000,15
1.000000,0.000000,8
0.009707,0.990293,20
0.999991,0.000009,21
1.000000,0.000000,5
0.996502,0.003498,7
0.000000,1.000000,11
0.000397,0.999603,20
0.170729,0.829271,3
0.630834,0.369166,1
1.000000,0.000000,6
0.862855,0.137145,14
1.000000,0.000000,7
0.995171,0.004829,11
1.000000,0.000000,12
1.000000,0.000000,9
1.000000,0.000000,7
1.000000,0.000000,9
0.000025,0.999975,19
1.000000,0.000000,18
0.010128,0.989872,8
0.000000,1.000000,16
1.000000,0.000000,9
0.999640,0.000360,16
0.001529,0.998471,22
0.999942,0.000058,23
0.000014,0.999986,7
0.301639,0.698361,8
1.000000,0.000000,8
0.000008,0.999992,9
0.000002,0.999998,34
0.977681,0.022320,4
0.185644,0.814356,9
0.999223,0.000777,10
0.015450,0.984550,10
1.000000,0.000000,3
1.000000,0.000000,9
0.999996,0.000004,4
1.000000,0.000000,8
0.999809,0.000191,10
0.664189,0.335811,11
0.000000,1.000000,22
0.599187,0.400813,15
0.004370,0.995630,4
1.000000,0.000000,5
0.000115,0.999885,15
0.999569,0.000431,5
0.000530,0.999470,16
0.000001,0.999999,7
0.030621,0.969379,10
0.000026,0.999974,18
0.999931,0.000069,21
1.000000,0.000000,11
1.000000,0.000000,14
1.000000,0.000000,12
0.000000,1.000000,9
0.927461,0.072539,22
0.999999,0.000001,11
0.000000,1.000000,9
1.000000,0.000000,8
0.995249,0.004751,7
0.000001,0.999999,15
0.907839,0.092161,8
0.749611,0.250389,22
0.364513,0.635487,8
0.000093,0.999907,8
0.999999,0.000001,21
1.000000,0.000000,9
0.000000,1.000000,19
1.000000,0.000000,11
0.797002,0.202998,14
0.000127,0.999873,16
0.000000,1.000000,9
0.002162,0.997838,13
0.000001,0.999999,16
0.998723,0.001277,23
1.000000,0.000000,15
0.634290,0.365710,9
1.000000,0.000000,13
0.999992,0.000008,22
0.930580,0.069420,23
1.000000,0.000000,10
0.979557,0.020443,19
1.000000,0.000000,9
0.000000,1.000000,14
1.000000,0.000000,6
0.718368,0.281631,22
1.000000,0.000000,19
0.375052,0.624948,24
1.000000,0.000000,16
0.369048,0.630952,24
1.000000,0.000000,12
0.999560,0.000440,11
0.000280,0.999720,17
0.998306,0.001694,26
0.639996,0.360004,22
0.000000,1.000000,24
0.999964,0.000036,31
0.000780,0.999220,19
0.999917,0.000083,22
0.952167,0.047833,8
0.992372,0.007628,9
0.000003,0.999997,14
0.000014,0.999986,29
0.799881,0.200119,21
0.735788,0.264213,22
0.995620,0.004380,19
0.067047,0.932953,11
0.999707,0.000293,16
0.000085,0.999915,11
0.001306,0.998694,10
0.015346,0.984654,10
0.000203,0.999798,29
0.627130,0.372870,26
0.828045,0.171955,12
0.048780,0.951220,10
0.023449,0.976551,8
1.000000,0.000000,8
1.000000,0.000000,14
0.999763,0.000237,8
0.000001,0.999999,9
0.042806,0.957194,24
0.000000,1.000000,12
0.000000,1.000000,13
0.393658,0.606342,15
1.000000,0.000000,11
1.000000,0.000000,12
0.617775,0.382225,23
0.000000,1.000000,6
0.987790,0.012210,4
0.014774,0.985226,21
0.002471,0.997529,5
0.000008,0.999992,13
0.807705,0.192295,24
1.000000,0.000000,22
0.992718,0.007282,27
0.982147,0.017853,13
0.055321,0.944679,16
0.994850,0.005150,10
1.000000,0.000000,6
0.853962,0.146038,21
0.000011,0.999989,8
1.000000,0.000000,7
0.801783,0.198217,28
0.000001,0.999999,12
0.999716,0.000284,15
0.999997,0.000002,20
1.000000,0.000000,13
0.999932,0.000068,4
0.425558,0.574442,21
0.997804,0.002196,24
1.000000,0.000000,16
0.999981,0.000019,13
1.000000,0.000000,26
0.775766,0.224234,8
0.000000,1.000000,10
1.000000,0.000000,12
0.005076,0.994924,3
0.999901,0.000099,11
1.000000,0.000000,14
1.000000,0.000000,7
0.254659,0.745341,14
0.027826,0.972174,24
0.000000,1.000000,24
0.018097,0.981903,17
0.000000,1.000000,6
0.991641,0.008359,7
0.003220,0.996780,20
0.163309,0.836691,9
0.999928,0.000072,11
0.000000,1.000000,14
1.000000,0.000000,13
1.000000,0.000000,11
0.999982,0.000018,8
1.000000,0.000000,9
1.000000,0.000000,12
0.000000,1.000000,14
0.707134,0.292866,16
0.999998,0.000002,19
0.999135,0.000865,15
0.000000,1.000000,34
1.000000,0.000000,11
0.000023,0.999977,5
0.046706,0.953294,12
1.000000,0.000000,13
0.000000,1.000000,9
0.000000,1.000000,10
0.000000,1.000000,13
0.000000,1.000000,8
0.999956,0.000044,5
0.142860,0.857140,13
0.379889,0.620111,8
1.000000,0.000000,18
0.842953,0.157047,16
0.312060,0.687940,7
1.000000,0.000000,16
0.995411,0.004589,13
0.000079,0.999921,12
0.000000,1.000000,22
0.998577,0.001423,6
0.017579,0.982421,8
1.000000,0.000000,15
0.999990,0.000010,7
0.563246,0.436754,2
0.999998,0.000002,17
0.998604,0.001396,30
0.000000,1.000000,18
1.000000,0.000000,20
0.003390,0.996610,24
0.964190,0.035810,14
0.999935,0.000065,20
0.000000,1.000000,24
1.000000,0.000000,17
0.292711,0.707289,19
0.999959,0.000041,16
0.999123,0.000877,13
0.000000,1.000000,5
0.999696,0.000303,18
0.997919,0.002081,16
0.005780,0.994220,16
0.000007,0.999993,7
0.023182,0.976818,24
0.999681,0.000319,8
0.197628,0.802372,20
0.999997,0.000003,6
0.000001,0.999999,16
0.999992,0.000008,11
1.000000,0.000000,15
0.872829,0.127171,15
0.982070,0.017930,7
0.000000,1.000000,9
1.000000,0.000000,4
1.000000,0.000000,10
1.000000,0.000000,19
1.000000,0.000000,11
0.000000,1.000000,12
0.999800,0.000200,14
1.000000,0.000000,24
0.998186,0.001814,21
0.000000,1.000000,19
1.000000,0.000000,9
0.067776,0.932224,15
0.000000,1.000000,21
0.998572,0.001428,14
0.966047,0.033953,18
0.005760,0.994240,14
0.000245,0.999755,11
1.000000,0.000000,23
0.000008,0.999992,17
0.953120,0.046880,9
0.000000,1.000000,7
1.000000,0.000000,11
1.000000,0.000000,24
0.000083,0.999917,19
1.000000,0.000000,11
1.000000,0.000000,10
0.999976,0.000024,13
1.000000,0.000000,22
0.000000,1.000000,8
0.998789,0.001211,15
0.000347,0.999653,6
0.003438,0.996562,16
0.987262,0.012738,15
0.022566,0.977434,7
0.123327,0.876673,8
0.932323,0.067677,6
0.000000,1.000000,16
1.000000,0.000000,13
0.011389,0.988611,13
0.999999,0.000001,21
0.001507,0.998493,29
0.176433,0.823567,16
0.999967,0.000033,7
0.000000,1.000000,24
0.999997,0.000003,25
0.000000,1.000000,20
1.000000,0.000000,14
0.001038,0.998962,36
1.000000,0.000000,14
0.999997,0.000003,8
1.000000,0.000000,14
0.000111,0.999889,20
0.999365,0.000635,25
0.000011,0.999989,13
0.969141,0.030859,16
0.024371,0.975629,8
0.997684,0.002316,9
0.000021,0.999979,14
0.000000,1.000000,8
0.989921,0.010079,14
0.000000,1.000000,16
0.016528,0.983472,19
0.999998,0.000002,12
0.000462,0.999538,13
0.999466,0.000534,6
1.000000,0.000000,7
0.999542,0.000458,16
0.999330,0.000670,16
0.999992,0.000008,16
0.777163,0.222837,24
0.586731,0.413269,14
0.999930,0.000070,13
0.922285,0.077715,14
0.966990,0.033010,18
1.000000,0.000000,16
0.112999,0.887001,15
1.000000,0.000000,5
0.000002,0.999998,9
0.999997,0.000002,16
0.010189,0.989811,15
0.961518,0.038482,8
1.000000,0.000000,7
0.000000,1.000000,10
1.000000,0.000000,11
0.004857,0.995143,18
0.999928,0.000073,16
0.000001,0.999999,22
0.009768,0.990232,21
0.000012,0.999987,26
1.000000,0.000000,8
0.216589,0.783411,6
0.898229,0.101771,17
0.003438,0.996562,6
0.064271,0.935729,21
0.421910,0.578090,18
0.000967,0.999033,13
0.000062,0.999938,17
0.998482,0.001518,21
0.000086,0.999914,17
0.000563,0.999437,28
0.999988,0.000012,26
1.000000,0.000000,12
0.999982,0.000018,15
0.998546,0.001454,17
0.983039,0.016961,14
1.000000,0.000000,16
0.916198,0.083802,10
1.000000,0.000000,10
0.960965,0.039035,18
0.999998,0.000002,26
0.000036,0.999964,24
0.998532,0.001468,18
0.000001,0.999999,25
0.991542,0.008458,15
1.000000,0.000000,17
1.000000,0.000000,11
0.000000,1.000000,12
0.000576,0.999424,23
0.999996,0.000004,7
0.000000,1.000000,21
0.202998,0.797002,10
0.528253,0.471747,11
1.000000,0.000000,9
0.000035,0.999965,10
0.999608,0.000392,16
0.000000,1.000000,13
0.980380,0.019620,17
1.000000,0.000000,17
0.999984,0.000016,17
0.999999,0.000001,9
0.000002,0.999998,18
0.014900,0.985100,9
0.000000,1.000000,10
1.000000,0.000000,21
0.000000,1.000000,8
0.999316,0.000684,20
0.000005,0.999995,7
0.000295,0.999705,24
0.925639,0.074361,10
0.999992,0.000008,17
0.999976,0.000024,16
0.162544,0.837456,21
0.004359,0.995641,16
1.000000,0.000000,14
0.998190,0.001810,8
0.098409,0.901591,6
1.000000,0.000000,17
1.000000,0.000000,15
0.000000,1.000000,10
0.999998,0.000002,12
0.969404,0.030596,11
1.000000,0.000000,11
1.000000,0.000000,21
0.006143,0.993857,9
0.000003,0.999997,22
0.000124,0.999876,10
0.048362,0.951638,14
0.999995,0.000005,11
0.032553,0.967447,14
1.000000,0.000000,8
0.999570,0.000430,23
0.932219,0.067781,28
0.278897,0.721103,18
0.237494,0.762506,32
0.947262,0.052738,11
0.000000,1.000000,18
0.065369,0.934631,24
0.984452,0.015548,6
0.537997,0.462003,13
1.000000,0.000000,10
0.999999,0.000001,12
0.486562,0.513438,12
0.875825,0.124175,27
0.005156,0.994844,5
0.000085,0.999915,16
0.613508,0.386492,26
0.973330,0.026670,24
1.000000,0.000000,14
0.998454,0.001546,22
1.000000,0.000000,13
1.000000,0.000000,13
1.000000,0.000000,5
0.000264,0.999736,14
1.000000,0.000000,5
0.000000,1.000000,14
0.999955,0.000045,18
0.999981,0.000019,24
0.000150,0.999850,17
1.000000,0.000000,20
0.000000,1.000000,7
1.000000,0.000000,8
0.101000,0.899000,22
0.999999,0.000001,19
1.000000,0.000000,18
0.080996,0.919004,5
0.000000,1.000000,10
0.999910,0.000090,8
1.000000,0.000000,15
0.000039,0.999961,10
0.000000,1.000000,8
1.000000,0.000000,11
0.826883,0.173117,14
1.000000,0.000000,13
0.000250,0.999750,8
1.000000,0.000000,16
0.000000,1.000000,13
0.719334,0.280666,4
0.000000,1.000000,15
0.999920,0.000080,13
0.999980,0.000020,12
0.000001,0.999999,12
0.999976,0.000024,16
0.005006,0.994994,22
0.999996,0.000004,17
0.682714,0.317286,10
1.000000,0.000000,11
0.998551,0.001449,26
0.993030,0.006970,12
0.814914,0.185086,12
1.000000,0.000000,8
0.582920,0.417080,9
0.999999,0.000001,25
0.037159,0.962841,8
1.000000,0.000000,11
0.005207,0.994793,12
0.000000,1.000000,23
0.031062,0.968938,10
0.999972,0.000028,15
0.138625,0.861375,22
0.006465,0.993535,39
0.999989,0.000011,18
0.563246,0.436754,2
0.000006,0.999994,11
0.000000,1.000000,8
0.048703,0.951297,19
0.963999,0.036001,21
0.018047,0.981953,12
0.000033,0.999967,18
1.000000,0.000000,14
0.000000,1.000000,11
0.986030,0.013970,13
0.000002,0.999998,16
0.999720,0.000280,23
0.999985,0.000015,10
0.000021,0.999979,26
0.000000,1.000000,14
0.941736,0.058264,14
1.000000,0.000000,9
0.000000,1.000000,7
0.000003,0.999997,15
1.000000,0.000000,9
0.224699,0.775301,20
0.000001,0.999999,8
0.003834,0.996166,8
0.998555,0.001445,27
1.000000,0.000000,9
0.968069,0.031931,15
0.036699,0.963301,9
1.000000,0.000000,13
0.982586,0.017414,14
0.999539,0.000461,23
1.000000,0.000000,18
0.999998,0.000002,28
0.001741,0.998259,24
0.999888,0.000112,20
0.906797,0.093203,19
0.451470,0.548530,22
0.999994,0.000006,22
0.105076,0.894924,26
0.117411,0.882589,23
0.005001,0.995000,24
0.999951,0.000049,17
1.000000,0.000000,28
0.000298,0.999702,25
1.000000,0.000000,3
0.053339,0.946661,6
0.896160,0.103840,14
0.999978,0.000022,12
0.999773,0.000227,11
0.999991,0.000009,18
0.999887,0.000113,25
0.982640,0.017360,14
0.999359,0.000641,9
0.999995,0.000005,19
0.003312,0.996688,9
0.999114,0.000886,21
0.999976,0.000024,27
1.000000,0.000000,9
0.453546,0.546454,15
0.989174,0.010826,22
0.999624,0.000375,13
0.999990,0.000010,26
1.000000,0.000000,13
0.978293,0.021707,8
0.931611,0.068389,13
1.000000,0.000000,16
0.729976,0.270024,10
0.978969,0.021031,10
1.000000,0.000000,8
1.000000,0.000000,11
1.000000,0.000000,21
1.000000,0.000000,17
0.908506,0.091494,10
0.999999,0.000001,9
0.001687,0.998313,23
0.003888,0.996112,26
1.000000,0.000000,29
0.998526,0.001474,4
0.999943,0.000057,6
1.000000,0.000000,15
1.000000,0.000000,20
0.999232,0.000768,14
0.165481,0.834519,19
0.000042,0.999958,17
1.000000,0.000000,17
0.000017,0.999983,8
1.000000,0.000000,18
1.000000,0.000000,11
1.000000,0.000000,22
0.995204,0.004796,18
1.000000,0.000000,21
1.000000,0.000000,19
0.999577,0.000423,13
0.000443,0.999557,20
0.997498,0.002502,21
0.999992,0.000008,21
1.000000,0.000000,24
1.000000,0.000000,25
0.000159,0.999841,17
0.000008,0.999992,8
0.562065,0.437935,15
1.000000,0.000000,13
0.000000,1.000000,19
0.646319,0.353681,8
0.999962,0.000038,19
0.232860,0.767140,22
0.998774,0.001226,16
0.999999,0.000001,10
0.999963,0.000037,22
0.000001,0.999999,22
0.000002,0.999998,24
1.000000,0.000000,20
0.998526,0.001474,4
0.999990,0.000010,10
0.000011,0.999989,13
0.005881,0.994119,27
0.962147,0.037853,8
0.002995,0.997005,18
0.000000,1.000000,13
0.753449,0.246551,14
0.044758,0.955242,7
1.000000,0.000000,13
0.000002,0.999998,13
0.000005,0.999995,10
0.906797,0.093203,24
0.999445,0.000555,17
0.999907,0.000093,20
0.000028,0.999972,8
0.999994,0.000006,15
0.000063,0.999937,22
0.999749,0.000250,13
0.154778,0.845222,8
0.337108,0.662892,19
1.000000,0.000000,23
0.999481,0.000519,10
0.999514,0.000486,4
1.000000,0.000000,11
0.999954,0.000046,10
0.999987,0.000013,10
0.980584,0.019416,14
0.315624,0.684376,12
0.644041,0.355959,10
0.872422,0.127578,17
0.000002,0.999998,7
1.000000,0.000000,10
0.999985,0.000015,17
0.999983,0.000017,18
0.856432,0.143568,17
0.999983,0.000017,13
0.999909,0.000091,8
1.000000,0.000000,12
0.000000,1.000000,5
0.999884,0.000116,18
0.998457,0.001543,16
0.000000,1.000000,21
0.999998,0.000002,14
1.000000,0.000000,10
0.999982,0.000018,10
0.999999,0.000001,6
1.000000,0.000000,9
1.000000,0.000000,10
0.600730,0.399270,11
0.999995,0.000005,9
0.979803,0.020197,6
0.002710,0.997290,6
0.000000,1.000000,8
0.998686,0.001314,8
0.000016,0.999984,9
0.997368,0.002632,21
0.989137,0.010863,11
0.000000,1.000000,13
0.000000,1.000000,17
1.000000,0.000000,21
0.002881,0.997119,14
0.000009,0.999991,11
0.990319,0.009681,7
0.000133,0.999867,10
0.999687,0.000313,11
0.999974,0.000026,14
0.996269,0.003731,12
0.999948,0.000052,27
0.999157,0.000843,19
0.942428,0.057572,26
1.000000,0.000000,8
0.990477,0.009523,8
0.999545,0.000455,11
1.000000,0.000000,8
0.999799,0.000201,10
0.000018,0.999982,4
0.000050,0.999950,10
0.000000,1.000000,12
0.000000,1.000000,16
0.983990,0.016010,7
0.989110,0.010890,10
0.917395,0.082605,14
0.999962,0.000038,9
1.000000,0.000000,6
0.047095,0.952905,16
0.001923,0.998077,20
0.000000,1.000000,20
0.109579,0.890421,7
0.012493,0.987507,12
0.999999,0.000001,16
0.099075,0.900925,23
0.001216,0.998784,19
0.005574,0.994426,20
0.999899,0.000101,8
0.383135,0.616865,16
0.625307,0.374693,18
0.998563,0.001437,30
1.000000,0.000000,16
0.000959,0.999041,6
0.000000,1.000000,9
1.000000,0.000000,17
0.018254,0.981746,17
0.000000,1.000000,20
0.998726,0.001274,8
0.999999,0.000001,10
0.005765,0.994235,8
0.013717,0.986283,4
0.998754,0.001246,7
1.000000,0.000000,9
0.965645,0.034355,16
1.000000,0.000000,10
0.999998,0.000002,22
1.000000,0.000000,20
0.000120,0.999880,8
0.999985,0.000015,17
0.244801,0.755199,14
0.000000,1.000000,18
0.563246,0.436754,2
1.000000,0.000000,14
1.000000,0.000000,23
0.000006,0.999994,11
0.037794,0.962206,10
0.000000,1.000000,7
1.000000,0.000000,10
0.999930,0.000070,11
0.000792,0.999208,21
1.000000,0.000000,18
0.999997,0.000003,10
0.957622,0.042378,10
0.341477,0.658523,7
0.997713,0.002287,9
0.002684,0.997316,22
1.000000,0.000000,21
0.000293,0.999707,21
0.996392,0.003608,3
0.000000,1.000000,12
1.000000,0.000000,15
0.840038,0.159962,14
1.000000,0.000000,18
0.999982,0.000018,18
0.999978,0.000022,6
0.000000,1.000000,16
1.000000,0.000000,11
0.999048,0.000952,17
0.001077,0.998923,16
0.000001,0.999999,12
0.000210,0.999790,21
0.004926,0.995074,25
1.000000,0.000000,25
0.000497,0.999503,10
0.999873,0.000127,12
0.998816,0.001184,25
0.000000,1.000000,15
1.000000,0.000000,23
1.000000,0.000000,16
0.753702,0.246298,16
0.992366,0.007634,7
0.999610,0.000390,22
0.963216,0.036784,12
1.000000,0.000000,23
0.000112,0.999888,14
0.000000,1.000000,9
0.173353,0.826647,13
0.883869,0.116131,17
1.000000,0.000000,15
0.000000,1.000000,15
0.003995,0.996005,20
0.476059,0.523941,16
0.658668,0.341332,15
0.995366,0.004634,12
0.018093,0.981907,4
0.999708,0.000292,10
1.000000,0.000000,8
0.170729,0.829271,3
0.111650,0.888350,25
0.000000,1.000000,25
0.000469,0.999532,14
0.998714,0.001286,20
0.154305,0.845695,17
0.000195,0.999805,21
0.999990,0.000010,18
0.941968,0.058032,18
0.810970,0.189030,17
0.002677,0.997323,16
0.000000,1.000000,18
0.985715,0.014285,4
0.000141,0.999859,24
0.014609,0.985391,10
0.998453,0.001547,26
0.999823,0.000177,10
1.000000,0.000000,22
1.000000,0.000000,10
1.000000,0.000000,11
0.005291,0.994709,15
0.093184,0.906816,10
0.926976,0.073024,13
0.900737,0.099263,11
0.000006,0.999994,28
0.013290,0.986710,18
0.046910,0.953090,16
1.000000,0.000000,9
0.003561,0.996439,20
0.562689,0.437311,5
1.000000,0.000000,19
0.000000,1.000000,14
1.000000,0.000000,25
0.999957,0.000043,19
0.000448,0.999552,14
0.999951,0.000049,34
0.029480,0.970520,18
0.045633,0.954367,8
0.999998,0.000002,17
0.035306,0.964694,25
0.000189,0.999811,18
0.999992,0.000008,12
0.921491,0.078509,17
0.999590,0.000410,17
1.000000,0.000000,15
1.000000,0.000000,16
0.999988,0.000012,15
1.000000,0.000000,16
0.742791,0.257209,19
0.000050,0.999950,5
0.000003,0.999997,19
0.955255,0.044745,8
1.000000,0.000000,4
0.000016,0.999984,6
0.000004,0.999996,32
0.000295,0.999705,19
0.000350,0.999650,4
0.401018,0.598982,17
0.034584,0.965416,16
0.998577,0.001423,6
0.000043,0.999957,11
0.000924,0.999076,27
0.848000,0.152001,20
0.000813,0.999187,13
0.000000,1.000000,12
0.786666,0.213334,11
0.000000,1.000000,7
0.554032,0.445968,30
0.000000,1.000000,8
0.445935,0.554065,14
1.000000,0.000000,17
1.000000,0.000000,14
0.044292,0.955708,23
1.000000,0.000000,17
1.000000,0.000000,25
0.014879,0.985121,14
0.999987,0.000013,17
0.000008,0.999992,20
0.999999,0.000001,17
0.002034,0.997966,18
0.367440,0.632560,20
0.994558,0.005442,23
0.990749,0.009251,20
0.911389,0.088611,15
0.000004,0.999996,8
0.000086,0.999914,9
0.000588,0.999412,6
0.993755,0.006245,7
1.000000,0.000000,6
0.999297,0.000703,8
0.893446,0.106554,17
0.846570,0.153430,3
1.000000,0.000000,22
1.000000,0.000000,8
0.000000,1.000000,25
0.999987,0.000013,13
0.999999,0.000001,14
0.306691,0.693309,21
0.999998,0.000002,9
0.989291,0.010709,10
0.000285,0.999715,8
0.312801,0.687199,13
0.010850,0.989150,14
0.966578,0.033422,5
1.000000,0.000000,12
0.078376,0.921624,22
1.000000,0.000000,17
0.022118,0.977882,19
0.084995,0.915005,14
0.999998,0.000002,21
0.999983,0.000017,10
1.000000,0.000000,8
1.000000,0.000000,8
0.999757,0.000243,24
1.000000,0.000000,10
0.099133,0.900867,13
1.000000,0.000000,6
0.000021,0.999979,13
1.000000,0.000000,8
0.006683,0.993317,7
1.000000,0.000000,11
0.999619,0.000381,5
0.425866,0.574134,2
0.000000,1.000000,9
0.000001,0.999999,13
0.000000,1.000000,5
0.936442,0.063558,20
0.001196,0.998804,4
0.126452,0.873548,5
0.999999,0.000001,15
1.000000,0.000000,20
0.999993,0.000007,8
1.000000,0.000000,10
0.999985,0.000015,6
0.996244,0.003756,10
0.846570,0.153430,3
0.846570,0.153430,3
1.000000,0.000000,15
0.000000,1.000000,12
1.000000,0.000000,19
0.855702,0.144298,20
0.000012,0.999988,19
0.000008,0.999992,20
0.945140,0.054860,8
0.000000,1.000000,20
1.000000,0.000000,8
0.000205,0.999795,18
0.001809,0.998191,21
0.000000,1.000000,18
0.999979,0.000021,13
0.999997,0.000003,18
0.996987,0.003013,25
0.138632,0.861368,15
0.997082,0.002918,23
0.330814,0.669186,23
0.999849,0.000151,10
0.000169,0.999831,14
0.000000,1.000000,16
0.410866,0.589134,10
0.994713,0.005287,17
1.000000,0.000000,19
0.995138,0.004862,16
1.000000,0.000000,18
0.999999,0.000001,14
0.996940,0.003060,18
0.000000,1.000000,16
0.109168,0.890832,9
0.999996,0.000004,8
0.001163,0.998837,16
0.999985,0.000015,9
0.000001,0.999999,8
0.999620,0.000380,11
0.000185,0.999816,16
1.000000,0.000000,7
0.389519,0.610481,24
0.003460,0.996540,19
0.669597,0.330403,23
0.000000,1.000000,11
0.312409,0.687591,6
0.999999,0.000001,15
0.311573,0.688427,22
1.000000,0.000000,7
0.343609,0.656391,4
0.074306,0.925694,16
0.042332,0.957668,14
0.001038,0.998962,11
0.000010,0.999990,12
0.918302,0.081698,16
1.000000,0.000000,24
0.723218,0.276782,24
0.999286,0.000714,7
1.000000,0.000000,16
0.973098,0.026902,13
0.000000,1.000000,19
0.997038,0.002962,11
0.999238,0.000762,10
0.000000,1.000000,12
1.000000,0.000000,15
0.953985,0.046015,12
0.992108,0.007892,16
1.000000,0.000000,14
0.000539,0.999461,15
0.799280,0.200720,19
0.997963,0.002037,14
0.998461,0.001539,19
0.982392,0.017608,25
1.000000,0.000000,10
1.000000,0.000000,10
0.226557,0.773443,12
0.000000,1.000000,18
1.000000,0.000000,23
0.996086,0.003914,13
0.998879,0.001121,4
0.040823,0.959177,3
0.170729,0.829271,3
0.000489,0.999511,24
0.001012,0.998987,25
0.131097,0.868903,5
0.319874,0.680126,8
0.997700,0.002300,6
0.990943,0.009057,23
1.000000,0.000000,32
0.990014,0.009986,27
0.000369,0.999631,16
0.971245,0.028755,16
0.000027,0.999973,14
0.650850,0.349150,4
0.046733,0.953267,6
0.000031,0.999969,16
0.996909,0.003091,12
0.999178,0.000823,10
1.000000,0.000000,14
1.000000,0.000000,4
0.000000,1.000000,14
0.000476,0.999524,17
0.022135,0.977865,13
1.000000,0.000000,11
0.566787,0.433213,10
0.317012,0.682988,20
0.000000,1.000000,13
0.000001,0.999999,7
0.000027,0.999973,10
1.000000,0.000000,15
0.997908,0.002092,7
0.103580,0.896420,10
1.000000,0.000000,20
0.000019,0.999981,20
0.000009,0.999991,14
0.000000,1.000000,19
0.013677,0.986323,20
