"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Maria has been my friend since we were both young reporters in Baltimore. Her wisdom and open heart is what the wor… https://t.co/eRxPJnueyQ",FALSE,5846,NA,2018-06-23 17:44:46,TRUE,NA,"1010579430127775744",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",629,FALSE,FALSE,NA,NA
"@DrennaB We love u for watching in all our complexity.",FALSE,13,"DrennaB",2018-06-21 03:02:59,FALSE,"1009632262806233088","1009632744865873922","17026379","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"@mutual_feelings Woo Jesus is right! Ooo Lorty!",FALSE,11,"mutual_feelings",2018-06-21 03:01:47,FALSE,"1009631979984343040","1009632446072029184","21270740","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3,FALSE,FALSE,NA,NA
"@MaraBrockAkil That’s why this gives us the Feels. <U+2764><U+FE0F>. All so authentic.",FALSE,61,"MaraBrockAkil",2018-06-20 05:28:43,FALSE,"1009306161022001152","1009307031675666433","584239638","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",5,FALSE,FALSE,NA,NA
"@bigbrotherfan35 This made me <U+0001F602> Lort!  #LOVEis",FALSE,13,"bigbrotherfan35",2018-06-20 03:02:01,FALSE,"1009269638423826432","1009270116129726464","2596720327","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",4,FALSE,FALSE,NA,NA
"@MyBeautyAndSoul @MaraBrockAkil   And @thesalimakil  based on their love story.<U+2764><U+FE0F><U+2764><U+FE0F>",FALSE,10,"MyBeautyAndSoul",2018-06-20 02:59:44,FALSE,"1009268673075404800","1009269540448944128","156789184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",5,FALSE,FALSE,NA,NA
"@mkpfaith @OWNTV Thanks so much<U+0001F64F><U+0001F3FE>",FALSE,12,"mkpfaith",2018-06-20 02:55:21,FALSE,"1009267795513823232","1009268436378120192","37525503","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"Feeling the love from you all for our new show. Thanks for showing up here and spreading the word. OWNers you Rock! #LOVEis",FALSE,4232,NA,2018-06-20 02:49:47,FALSE,NA,"1009267037296685056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",373,FALSE,FALSE,NA,NA
"Yes regular time slot, after Haves. 10pm #LOVEis",FALSE,997,NA,2018-06-20 02:45:07,FALSE,NA,"1009265864107962368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",111,FALSE,FALSE,NA,NA
"Remember collect calls y’all?“Heard you walkin around town in your drawers” made me<U+0001F602>#LoveIs",FALSE,1920,NA,2018-06-20 02:33:13,FALSE,NA,"1009262869496528896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",187,FALSE,FALSE,NA,NA
"@theGrio I’m looooovin’ it!  Every bit of it.",FALSE,43,"theGrio",2018-06-20 02:30:05,FALSE,"1009261490787012609","1009262078433955841","38228095","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"@3LWTV @OWNTV @MaraBrockAkil @thesalimakil It gets more Loving every week. So proud of  @MaraBrockAkil  and whole cast!",FALSE,26,"3LWTV",2018-06-20 02:25:21,FALSE,"1009260494258081794","1009260887905931264","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
"Thanks for being a part of the TREND y’all! #LOVEis",FALSE,2496,NA,2018-06-20 02:21:42,FALSE,NA,"1009259970238398464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",273,FALSE,FALSE,NA,NA
"Here we go @LoveIsOWN ! Happy to be tweet-resting with you ! #LoveIs",FALSE,1201,NA,2018-06-20 02:03:29,FALSE,NA,"1009255386610688000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",167,FALSE,FALSE,NA,NA
"RT @wouldnotmind: Are You ready for #LoveIs ¦<U+FE0F> <U+0001F603> on @OWNTV <U+0001F917> who is watching with us <U+0001F914> TWEET, TWEET right @Oprah <U+0001F60A> #OwnTVRocks https://t.co…",FALSE,0,NA,2018-06-20 01:38:13,FALSE,NA,"1009249026254835714",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Oprah",118,TRUE,FALSE,NA,NA
"RT @AppleMusic: Iconic 90s love songs, chosen by @Oprah. <U+0001F451>
Listen to the playlist inspired by the new series #LOVEis, premiering tonight on…",FALSE,0,NA,2018-06-19 21:43:28,FALSE,NA,"1009189951756357633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",204,TRUE,FALSE,NA,NA
"Everyone needs a little love right now. #LOVEis series premiere TONIGHT 10/9c on OWN. https://t.co/4EPIUMCCwi",FALSE,3094,NA,2018-06-19 14:06:28,FALSE,NA,"1009074940279119873",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",595,FALSE,FALSE,NA,NA
"Here we go @CBSThisMorning! Eye-opener.",FALSE,2545,NA,2018-06-18 11:01:49,FALSE,NA,"1008666083719409664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",268,FALSE,FALSE,NA,NA
"On vacay.. Up to watch @CBSThisMorning.  @GayleKing @DavidBegnaud, @cbsmireya LIVE from Texas!",FALSE,1776,NA,2018-06-18 10:30:52,FALSE,NA,"1008658296075456513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",171,FALSE,FALSE,NA,NA
"@CRayHenson @GayleKing @CBSThisMorning Is seeking asylum against the law?",FALSE,268,"CRayHenson",2018-06-18 09:44:02,FALSE,"1008627436282662913","1008646511385665536","1525735040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",22,FALSE,FALSE,NA,NA
"@gunnsmom6 @GayleKing @CBSThisMorning Wrong then. Wrong Now.   I wasn’t aware then.  Now WOKE.  “ When you know bet… https://t.co/arWSJirf8s",FALSE,930,"gunnsmom6",2018-06-18 09:41:08,TRUE,"1008588713360875520","1008645781648125952","732408760501600256","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",104,FALSE,FALSE,NA,NA
"Babies torn from their parents.
Can’t stand it! Will be watching
@GayleKing and her colleaques LiVE from Texas. @CBSThisMorning 7am",FALSE,25359,NA,2018-06-18 04:10:46,FALSE,NA,"1008562641990647808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3973,FALSE,FALSE,NA,NA
"Father of three, Tom Brady is on an all NEW @SuperSoulSunday today at 11am. Tune-in and tweet, tweet! #HappyFathersDay",FALSE,1755,NA,2018-06-17 14:25:54,FALSE,NA,"1008355058600181760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",197,FALSE,FALSE,NA,NA
"Knew I liked this guy! Much more to Tom Brady than football—so impressed by his work ethic and commitment to family… https://t.co/4xQGnVoBzr",FALSE,4746,NA,2018-06-16 13:26:39,TRUE,NA,"1007977760122232832",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",703,FALSE,FALSE,NA,NA
"Who loves 90s music?! <U+0001F44B><U+0001F3FE> Our new show @LoveIsOWN premieres in 1 WEEK! It’s set in the 90s so let’s get in the mood!… https://t.co/Rzqu54xRXF",FALSE,3136,NA,2018-06-12 18:18:55,TRUE,NA,"1006601755885428736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",523,FALSE,FALSE,NA,NA
"One of the most incredible men I’ve ever met. Today on the #SuperSoul podcast, Anthony Ray Hinton’s gripping story.… https://t.co/veXimKp8vc",FALSE,4783,NA,2018-06-11 14:52:51,TRUE,NA,"1006187513579331584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",559,FALSE,FALSE,NA,NA
"Great to hear from all u guys @MalikaGhosh ,@3LWTV ,@RichOnOWN ,@AshBenton ,@kenlikebarbie ! Don’t we <U+0001F9E1><U+0001F9E1>Mr. Hinton.
#TheSunDoesShine",FALSE,1068,NA,2018-06-10 16:11:43,FALSE,NA,"1005844972015267841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",106,FALSE,FALSE,NA,NA
"Hope u can join me on Facebook or OWN.. in half hr. And meet this remarkable man. https://t.co/cOxPEMLXfd",FALSE,2251,NA,2018-06-10 14:34:08,FALSE,NA,"1005820414851858432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",296,FALSE,FALSE,NA,NA
"SuperSoulers, this man is incredible. You’ll see why after this interview. Anthony Ray Hinton, author of my new Boo… https://t.co/wOJ4FOD0ZI",FALSE,4364,NA,2018-06-09 12:48:36,TRUE,NA,"1005431465759215617",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",924,FALSE,FALSE,NA,NA
"Seeing everything under one roof brought tears to my eyes. Thanks Lonnie Bunch for giving @GayleKing and I a sneak… https://t.co/mhWQ6A5UOz",FALSE,11613,NA,2018-06-07 22:00:04,TRUE,NA,"1004845473067233280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",1667,FALSE,FALSE,NA,NA
"Wednesday…favorite night of the week! Who’s ready for new #QUEENSUGAR tonight??? https://t.co/OhNnnjnNpy",FALSE,3041,NA,2018-06-06 21:00:02,FALSE,NA,"1004467976500924418",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",353,FALSE,FALSE,NA,NA
"RT @CBSThisMorning: COMING UP: @Oprah and @GayleKing will be live on our Facebook page at 10:15a with the author of her latest book club pi…",FALSE,0,NA,2018-06-05 14:13:53,FALSE,NA,"1004003378349785089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",163,TRUE,FALSE,NA,NA
"Going LIVE on Facebook with Gayle and a man you need to know.. Anthony Ray Hinton.. join us at 10:15 https://t.co/mOBFklOe3s",FALSE,1192,NA,2018-06-05 14:09:11,FALSE,NA,"1004002196067938304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",146,FALSE,FALSE,NA,NA
"Book Club friends, I’m SO passionate about my next pick. The Sun Does Shine by Anthony Ray Hinton. This unimaginabl… https://t.co/EK74nwvxEE",FALSE,3623,NA,2018-06-05 13:00:02,TRUE,NA,"1003984794194206722",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",693,FALSE,FALSE,NA,NA
"Grammy-Award winning musician, author, philanthropist and “techie”…@iamwill is keeping busy! See what Will’s been u… https://t.co/dh1Bn17YCp",FALSE,2380,NA,2018-06-02 17:01:38,TRUE,NA,"1002958429919432704",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",360,FALSE,FALSE,NA,NA
"Alright Sugar fans, how are you holding up after last night? Double dose of #QUEENSUGAR continues tonight, 10|9c. F… https://t.co/drYCMGBjro",FALSE,2444,NA,2018-05-30 18:16:11,TRUE,NA,"1001890027117264899",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",295,FALSE,FALSE,NA,NA
"@RhapsoDani were you watching tonight? #queensugar",FALSE,47,"RhapsoDani",2018-05-30 03:49:13,FALSE,NA,"1001671847044300800","17881475","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",4,FALSE,FALSE,NA,NA
"Don’t change Nothin’ #QueenSugar https://t.co/DAm6Cz3Upz",FALSE,4580,NA,2018-05-30 02:58:09,FALSE,NA,"1001658997278060544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",729,FALSE,FALSE,NA,NA
"Results? #QueenSugar",FALSE,1654,NA,2018-05-30 02:55:36,FALSE,NA,"1001658354161221632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",140,FALSE,FALSE,NA,NA
"@Chosenvessel104 @QueenSugarOWN 2018 kids don’t get ‘em. That’s a good thing right?",FALSE,12,"Chosenvessel104",2018-05-30 02:53:40,FALSE,"1001656501340172288","1001657870939668480","587203560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1,FALSE,FALSE,NA,NA
"Same officer.. that’s for sure! #queensugar",FALSE,1000,NA,2018-05-30 02:52:33,FALSE,NA,"1001657587572490240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",132,FALSE,FALSE,NA,NA
"Come on y’all..#GimmeSugar #SugarTime #QUEENSUGAR  season 3!!! <U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>",FALSE,2694,NA,2018-05-30 02:02:55,FALSE,NA,"1001645098990387201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",353,FALSE,FALSE,NA,NA
"Counting down the hours for new #QUEENSUGAR! Who’s watching with me and @Ava? <U+0001F44B><U+0001F3FE>",FALSE,4775,NA,2018-05-29 18:10:30,FALSE,NA,"1001526208880771072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",484,FALSE,FALSE,NA,NA
"I see you…I KNOW you’re ready, Sweeties! #QUEENSUGAR two-night season premiere event starts this Tuesday, May 29 at… https://t.co/d1MEj8rN3s",FALSE,6617,NA,2018-05-28 13:01:54,TRUE,NA,"1001086160154779648",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",1111,FALSE,FALSE,NA,NA
"Nothing else like it on TV. A new romantic series comes to OWN, June 19. Drum roll, please…here’s your first look a… https://t.co/mcOyJoQHSv",FALSE,3816,NA,2018-05-15 19:45:00,TRUE,NA,"996476561942614016",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",776,FALSE,FALSE,NA,NA
"The Bordelons aren’t playing games! Getting close, Sweeties…only two weeks until the two-night season premiere of… https://t.co/ItAcinKcZb",FALSE,3066,NA,2018-05-15 17:45:00,TRUE,NA,"996446362211303424",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",616,FALSE,FALSE,NA,NA
"What’s the #1reason we often repeat our mistakes? @DrPhil is a master at understanding human behavior and helping u… https://t.co/dNMKWkSpwm",FALSE,5059,NA,2018-05-12 15:00:01,TRUE,NA,"995317677395791872",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",1125,FALSE,FALSE,NA,NA
"We’re baaack! #WrinkleInTime is in theaters again this weekend. Moms and kids, experience the magic together.… https://t.co/4YoEg4hOGa",FALSE,8452,NA,2018-05-11 22:17:55,TRUE,NA,"995065491222806528",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",1262,FALSE,FALSE,NA,NA
"I have ALWAYS wanted to work with @MaraBrockAkil &amp; @TheSalimAkil and it’s finally happening! Who didn’t love Girlfr… https://t.co/mXdEaKwV68",FALSE,4046,NA,2018-05-08 17:30:01,TRUE,NA,"993905877609574401",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",662,FALSE,FALSE,NA,NA
"Come on, @AmySchumer! <U+0001F483><U+0001F3FE> You can catch our conversation on my Facebook page tomorrow. https://t.co/COqV0iin2z",FALSE,3979,NA,2018-04-21 16:54:30,FALSE,NA,"987736344431677440",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",444,FALSE,FALSE,NA,NA
"We both knew it just had to happen one day. And it finally did. Our first Hellooooo! Go see #IFeelPretty on Friday.… https://t.co/r8I9qKFMWq",FALSE,4028,NA,2018-04-20 12:00:01,TRUE,NA,"987299847320555520",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",417,FALSE,FALSE,NA,NA
"A legacy worth fighting for. Season 3 is almost here, sweeties! #QUEENSUGAR https://t.co/KwB3Z3JUjB",FALSE,4390,NA,2018-04-19 17:12:53,FALSE,NA,"987016197408305152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",613,FALSE,FALSE,NA,NA
"I read every article. This issue remarkable.Great job.  @NatGeo https://t.co/AY8Ims8AhH",FALSE,17185,NA,2018-04-10 01:31:48,FALSE,NA,"983517874160525312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2913,FALSE,FALSE,NA,NA
"@JeffFager Jeff, proud of the 60team for this powerful piece. #60Minutes",FALSE,308,"JeffFager",2018-04-09 01:07:11,FALSE,"983137218406567937","983149291937062914","564001647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",54,FALSE,FALSE,NA,NA
"Tonight on @60minutes, we go inside The National Memorial for Peace and Justice. 805 steel markers, each bearing th… https://t.co/M3hDLdUmLy",FALSE,15321,NA,2018-04-08 18:00:01,TRUE,NA,"983041790654799874",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",5682,FALSE,FALSE,NA,NA
"We could listen to you all day, @Lin_Manuel! Hamilton fans, gather ‘round—our #SuperSoul conversation streams on my… https://t.co/v3c2DmEm7h",FALSE,13753,NA,2018-04-08 03:52:07,TRUE,NA,"982828408240353280",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Oprah",2246,FALSE,FALSE,NA,NA
"@floydwilliams14 @ava @LightworkerNews @LightWorkers @2pacnow @SelfInspiredLUV My Faaavorite line in the movie!  An… https://t.co/KghEenHsrX",FALSE,50,"floydwilliams14",2018-03-27 04:45:26,TRUE,"978467219922440192","978493170991247360","418883317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"@3LWTV @rempower @ava @QueenSugarOWN @katcandler I understand! They’re Real to me too. #QueenSugar",FALSE,48,"3LWTV",2018-03-25 02:25:07,FALSE,"977732280490889222","977733082869522437","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",8,FALSE,FALSE,NA,NA
"@rempower @ava @QueenSugarOWN @katcandler All I can say.. You will not be disappointed! #QueenSugar",FALSE,69,"rempower",2018-03-25 02:20:45,FALSE,"977731571116593152","977731985463427072","16842434","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",9,FALSE,FALSE,NA,NA
"@ava @QueenSugarOWN @katcandler Hey Yall! #GimmeSugar",FALSE,247,"ava",2018-03-25 02:17:41,FALSE,"977730816733147137","977731215036792833","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",15,FALSE,FALSE,NA,NA
"@RealJohnGray agree she needs to read the autopsy. #BookofJohnGray",FALSE,75,"RealJohnGray",2018-03-25 02:16:47,FALSE,NA,"977730987533586433","32875790","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",16,FALSE,FALSE,NA,NA
"@3LWTV @IyanlaVanzant @OWNTV Agree All 3 parts were revolutionary!",FALSE,61,"3LWTV",2018-03-25 01:59:40,FALSE,"977725199926878210","977726681786892288","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",8,FALSE,FALSE,NA,NA
"@PoeticJusticeK Definitely better off with the grandma.",FALSE,30,"PoeticJusticeK",2018-03-18 01:59:57,FALSE,"975188926922096644","975190036424503296","1304568182","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2,FALSE,FALSE,NA,NA
"A Lot ain’t addin’ up! #FixMyLife",FALSE,5590,NA,2018-03-18 01:45:05,FALSE,NA,"975186295495434240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",664,FALSE,FALSE,NA,NA
"@mariaturner9 @OWNTV Was she in rehab 20 yrs??!",FALSE,16,"mariaturner9",2018-03-18 01:44:19,FALSE,"975185548158668800","975186102238683136","445193774","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",0,FALSE,FALSE,NA,NA
"Let’s just say it @IyanlaVanzant is a mighty, mighty Healer! #FixMyLife",FALSE,2845,NA,2018-03-18 01:42:59,FALSE,NA,"975185765268316160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",290,FALSE,FALSE,NA,NA
