Negative,Positive,WC
0.618209,0.381791,12
0.000000,1.000000,18
0.460351,0.539649,22
1.000000,0.000000,24
1.000000,0.000000,22
0.999399,0.000601,21
0.998084,0.001916,20
1.000000,0.000000,17
0.924931,0.075069,5
1.000000,0.000000,6
0.169926,0.830074,26
1.000000,0.000000,29
0.696044,0.303956,20
0.004715,0.995285,22
0.999970,0.000030,22
0.858357,0.141643,14
1.000000,0.000000,22
0.997451,0.002549,14
0.000000,1.000000,11
0.002057,0.997943,8
1.000000,0.000000,23
0.998069,0.001931,8
1.000000,0.000000,11
0.031556,0.968444,23
0.766329,0.233671,22
0.000008,0.999992,23
0.002392,0.997608,20
0.999999,0.000001,21
0.000047,0.999953,23
0.993601,0.006399,22
1.000000,0.000000,19
0.999907,0.000093,22
1.000000,0.000000,22
0.999987,0.000012,21
1.000000,0.000000,20
0.999996,0.000004,8
0.999998,0.000002,19
0.156390,0.843610,26
1.000000,0.000000,19
0.379476,0.620524,24
1.000000,0.000000,3
1.000000,0.000000,24
0.979602,0.020398,21
0.994067,0.005933,22
0.000000,1.000000,21
0.004370,0.995630,4
0.966897,0.033103,27
0.019582,0.980417,21
0.020924,0.979076,15
0.891022,0.108978,20
0.653539,0.346461,20
0.999993,0.000007,18
1.000000,0.000000,18
0.000374,0.999626,23
0.000128,0.999872,24
0.946550,0.053450,21
0.999992,0.000008,18
0.981625,0.018375,22
0.992841,0.007159,22
0.000001,0.999999,11
0.143518,0.856482,19
0.004454,0.995546,18
0.875008,0.124992,24
1.000000,0.000000,24
0.999992,0.000008,19
1.000000,0.000000,27
1.000000,0.000000,23
0.944541,0.055459,3
0.999552,0.000448,22
0.771033,0.228967,16
0.782367,0.217633,23
1.000000,0.000000,22
1.000000,0.000000,23
1.000000,0.000000,26
0.960364,0.039636,20
0.000000,1.000000,21
0.999998,0.000002,20
0.000047,0.999953,19
1.000000,0.000000,24
0.999987,0.000013,21
0.920848,0.079152,20
0.000464,0.999536,20
1.000000,0.000000,21
1.000000,0.000000,25
0.000000,1.000000,18
0.995672,0.004328,6
0.063195,0.936805,21
0.997892,0.002108,20
0.000005,0.999995,17
0.999995,0.000005,28
0.993694,0.006306,19
0.967755,0.032245,20
0.999363,0.000637,19
0.000717,0.999283,22
1.000000,0.000000,19
0.999994,0.000006,21
0.000000,1.000000,19
0.000000,1.000000,24
1.000000,0.000000,22
0.265411,0.734589,21
0.989297,0.010703,23
1.000000,0.000000,12
0.038321,0.961679,25
0.999999,0.000001,22
0.000001,0.999999,22
0.019365,0.980635,20
1.000000,0.000000,8
1.000000,0.000000,25
0.048374,0.951626,23
0.998485,0.001515,21
1.000000,0.000000,26
0.899470,0.100530,21
0.030202,0.969798,24
0.744018,0.255982,21
1.000000,0.000000,22
0.967890,0.032110,23
0.999994,0.000006,23
1.000000,0.000000,22
1.000000,0.000000,25
0.000110,0.999890,20
0.082517,0.917483,22
0.113279,0.886721,23
0.998511,0.001489,24
0.000004,0.999996,21
0.999992,0.000008,20
1.000000,0.000000,22
0.000393,0.999608,12
0.999684,0.000316,18
0.972123,0.027877,20
0.011194,0.988806,23
0.000323,0.999677,24
0.000358,0.999642,22
1.000000,0.000001,20
0.610184,0.389816,19
0.999990,0.000010,21
0.905152,0.094848,24
1.000000,0.000000,19
0.000002,0.999998,21
0.000015,0.999985,21
0.000012,0.999988,20
0.000000,1.000000,24
0.781774,0.218226,23
1.000000,0.000000,20
0.034341,0.965659,22
0.848114,0.151886,20
1.000000,0.000000,25
0.081840,0.918160,17
0.999318,0.000682,19
0.285455,0.714545,21
0.999915,0.000085,26
0.918139,0.081861,21
0.000000,1.000000,21
1.000000,0.000000,23
0.007221,0.992779,22
0.000287,0.999713,10
1.000000,0.000000,23
0.999930,0.000070,22
0.433179,0.566821,22
0.999999,0.000001,20
0.000005,0.999995,15
0.000025,0.999975,26
1.000000,0.000000,21
0.001340,0.998660,19
0.999997,0.000003,19
0.999992,0.000008,19
1.000000,0.000000,20
0.998064,0.001936,21
0.005684,0.994316,6
0.000321,0.999679,26
0.999999,0.000001,17
0.000001,0.999999,16
0.106190,0.893810,18
0.000003,0.999997,18
0.940587,0.059413,19
0.000047,0.999953,24
0.003155,0.996845,20
0.008963,0.991037,25
0.000238,0.999762,21
0.920198,0.079802,22
1.000000,0.000000,23
0.032870,0.967130,23
1.000000,0.000000,19
0.000000,1.000000,12
0.797570,0.202430,20
0.521795,0.478205,21
0.986317,0.013683,21
1.000000,0.000000,22
1.000000,0.000000,21
0.000013,0.999987,22
0.000000,1.000000,15
0.000000,1.000000,14
1.000000,0.000000,26
0.035029,0.964971,11
0.995533,0.004467,22
0.000000,1.000000,22
0.926318,0.073682,17
0.000055,0.999945,23
0.015925,0.984075,22
0.998120,0.001880,21
0.000000,1.000000,18
0.001887,0.998113,6
0.793193,0.206807,12
0.526955,0.473045,21
0.992430,0.007570,26
1.000000,0.000000,20
0.000000,1.000000,23
0.999959,0.000041,21
0.989469,0.010531,22
0.939650,0.060350,19
0.000000,1.000000,9
0.047134,0.952866,20
0.850232,0.149768,21
0.000022,0.999978,15
0.000000,1.000000,17
1.000000,0.000000,21
0.100240,0.899760,19
0.999863,0.000137,21
0.004807,0.995193,17
0.999986,0.000014,18
0.000000,1.000000,24
0.156922,0.843078,21
0.999999,0.000001,18
0.381685,0.618315,19
0.999104,0.000896,21
1.000000,0.000000,21
0.000432,0.999568,26
0.064647,0.935353,24
1.000000,0.000000,25
0.993583,0.006417,21
0.014636,0.985364,22
0.003044,0.996956,5
0.040688,0.959312,25
0.000409,0.999591,22
0.000005,0.999995,22
0.819214,0.180786,21
0.000050,0.999950,21
1.000000,0.000000,25
1.000000,0.000000,25
0.698515,0.301485,25
0.000500,0.999500,26
0.939628,0.060372,8
0.000008,0.999992,18
0.758382,0.241618,22
0.029829,0.970171,21
0.000001,0.999999,22
0.000816,0.999184,20
0.000098,0.999902,3
1.000000,0.000000,26
0.813060,0.186940,20
0.976794,0.023206,20
0.999984,0.000016,21
0.000253,0.999747,17
0.999998,0.000002,20
0.221611,0.778389,24
0.064750,0.935250,22
0.999473,0.000527,10
0.000000,1.000000,20
1.000000,0.000000,20
0.987629,0.012371,24
0.000051,0.999949,23
1.000000,0.000000,17
0.836936,0.163064,21
0.991392,0.008608,24
0.243205,0.756795,23
0.999999,0.000001,23
0.617090,0.382910,26
0.000000,1.000000,24
0.999238,0.000762,21
1.000000,0.000000,6
1.000000,0.000000,19
0.000333,0.999667,21
0.999985,0.000015,21
1.000000,0.000000,19
0.982435,0.017565,6
0.921318,0.078682,22
0.996792,0.003208,21
0.000010,0.999990,17
0.006169,0.993831,14
0.000000,1.000000,17
0.999195,0.000805,15
1.000000,0.000000,21
1.000000,0.000000,20
0.357003,0.642997,24
1.000000,0.000000,24
1.000000,0.000000,25
0.000062,0.999938,27
0.162453,0.837547,21
0.998143,0.001857,26
1.000000,0.000000,29
0.000000,1.000000,15
0.001930,0.998070,24
1.000000,0.000000,21
0.071561,0.928439,28
1.000000,0.000000,24
0.998093,0.001907,23
0.503695,0.496305,19
0.999650,0.000350,24
0.000020,0.999980,24
1.000000,0.000000,22
1.000000,0.000000,28
0.785834,0.214166,17
0.533459,0.466541,24
0.563246,0.436754,2
0.000000,1.000000,20
0.021141,0.978859,25
1.000000,0.000000,26
0.999999,0.000001,25
0.000098,0.999902,3
1.000000,0.000000,21
0.994781,0.005219,23
1.000000,0.000000,24
0.999976,0.000024,20
0.000127,0.999873,23
1.000000,0.000000,24
0.990276,0.009724,21
0.000258,0.999742,21
1.000000,0.000000,18
1.000000,0.000000,23
0.000050,0.999950,20
0.814119,0.185881,15
0.000000,1.000000,20
0.029131,0.970869,21
0.999457,0.000543,23
0.000000,1.000000,23
0.999972,0.000027,23
0.231390,0.768610,14
1.000000,0.000000,22
0.000574,0.999426,9
0.999997,0.000003,23
0.000035,0.999965,25
0.997536,0.002464,21
0.000559,0.999441,22
0.000000,1.000000,19
0.001322,0.998678,23
0.968283,0.031717,22
0.202227,0.797773,21
1.000000,0.000000,18
0.000018,0.999982,19
0.937146,0.062854,25
0.999224,0.000776,26
0.000500,0.999500,21
0.991850,0.008150,28
0.846657,0.153343,12
1.000000,0.000000,23
0.978525,0.021475,18
0.992106,0.007894,24
0.534636,0.465364,20
1.000000,0.000000,23
1.000000,0.000000,22
0.663235,0.336765,22
0.497258,0.502742,21
0.992165,0.007835,17
0.996278,0.003722,22
1.000000,0.000000,20
1.000000,0.000000,20
1.000000,0.000000,24
0.999981,0.000019,20
0.015001,0.984999,26
0.999739,0.000261,19
0.198264,0.801736,24
0.000165,0.999835,21
0.022237,0.977763,24
0.999501,0.000499,22
1.000000,0.000000,25
0.340739,0.659261,22
0.006187,0.993813,4
0.999508,0.000492,14
0.989475,0.010525,23
0.079487,0.920513,30
0.860630,0.139370,21
0.002806,0.997194,24
0.000000,1.000000,5
0.000136,0.999864,22
0.780376,0.219624,15
0.626650,0.373350,13
1.000000,0.000000,21
0.740287,0.259713,21
0.827303,0.172697,20
0.000000,1.000000,5
1.000000,0.000000,23
0.999984,0.000016,22
0.169156,0.830844,23
0.008393,0.991607,22
0.995027,0.004973,23
0.999994,0.000006,23
0.999616,0.000384,22
0.953979,0.046021,22
0.000247,0.999753,24
1.000000,0.000000,18
0.999877,0.000123,21
0.999966,0.000034,18
0.966256,0.033744,21
0.733645,0.266355,23
0.798640,0.201360,20
0.884442,0.115558,18
0.003069,0.996931,17
0.999576,0.000424,23
1.000000,0.000000,20
0.999987,0.000013,20
1.000000,0.000000,31
0.990209,0.009791,20
0.999995,0.000005,22
0.000000,1.000000,19
0.993657,0.006343,25
0.000068,0.999932,20
0.000019,0.999981,27
0.999895,0.000105,19
1.000000,0.000000,20
0.999866,0.000134,24
0.115616,0.884384,22
1.000000,0.000000,9
1.000000,0.000000,21
0.999773,0.000227,25
1.000000,0.000000,23
1.000000,0.000000,21
0.021772,0.978228,23
0.999885,0.000115,20
1.000000,0.000000,22
0.874696,0.125304,23
0.007381,0.992619,25
0.999928,0.000072,23
0.999998,0.000002,23
1.000000,0.000000,28
0.999969,0.000031,21
0.000072,0.999928,27
0.000000,1.000000,9
0.001623,0.998377,13
0.000001,0.999999,16
0.000000,1.000000,16
0.998496,0.001504,20
0.999997,0.000003,12
0.999740,0.000260,21
0.678347,0.321654,25
0.000002,0.999998,24
0.090230,0.909770,11
0.999957,0.000043,24
0.868624,0.131376,23
1.000000,0.000000,24
0.866835,0.133165,22
0.000000,1.000000,21
0.994635,0.005366,24
0.111159,0.888841,26
0.999783,0.000217,5
0.122455,0.877545,4
0.998423,0.001577,23
0.102206,0.897794,19
1.000000,0.000000,23
0.000130,0.999871,9
1.000000,0.000000,26
0.022637,0.977363,24
1.000000,0.000000,21
1.000000,0.000000,11
0.995050,0.004950,22
0.000361,0.999639,23
0.170729,0.829271,3
0.001141,0.998859,24
0.904522,0.095478,23
0.999846,0.000154,25
0.000326,0.999674,22
0.114969,0.885031,30
1.000000,0.000000,23
1.000000,0.000000,21
0.999792,0.000209,18
0.046506,0.953494,24
0.945587,0.054413,3
0.979316,0.020684,23
0.000000,1.000000,20
0.852637,0.147363,22
0.281057,0.718943,13
0.993347,0.006653,21
0.347263,0.652737,23
0.000000,1.000000,7
0.999997,0.000003,12
0.000000,1.000000,9
1.000000,0.000000,19
0.976837,0.023163,24
1.000000,0.000000,20
0.184145,0.815855,21
0.973305,0.026695,19
1.000000,0.000000,22
0.000051,0.999949,17
0.999943,0.000057,24
0.664967,0.335033,22
0.998841,0.001159,25
0.842365,0.157635,5
0.998055,0.001945,4
1.000000,0.000000,21
0.107043,0.892957,24
1.000000,0.000000,25
0.746961,0.253039,18
0.873077,0.126923,21
0.999352,0.000648,21
0.058541,0.941459,7
0.999998,0.000002,20
0.995041,0.004959,19
0.999965,0.000035,20
0.999971,0.000029,23
0.894521,0.105479,6
1.000000,0.000000,22
0.000000,1.000000,20
0.980947,0.019053,11
0.999996,0.000004,31
1.000000,0.000000,26
0.882915,0.117085,23
0.998341,0.001659,14
1.000000,0.000000,23
1.000000,0.000000,26
0.001561,0.998439,16
0.999996,0.000004,7
0.804841,0.195159,23
0.999996,0.000004,14
0.637318,0.362682,24
0.999180,0.000820,27
0.000491,0.999509,25
0.999380,0.000620,24
0.996029,0.003971,23
0.076887,0.923113,12
0.999983,0.000017,21
1.000000,0.000000,22
1.000000,0.000000,24
0.794161,0.205839,24
0.989274,0.010726,20
0.000347,0.999653,23
0.999962,0.000038,23
0.993264,0.006737,20
1.000000,0.000000,21
0.999995,0.000005,25
0.999998,0.000002,20
1.000000,0.000000,20
1.000000,0.000000,22
0.890025,0.109975,18
0.958850,0.041150,21
0.165481,0.834519,22
0.000001,0.999999,20
1.000000,0.000000,24
0.309737,0.690263,19
0.000020,0.999980,18
0.999970,0.000030,28
1.000000,0.000000,20
0.000253,0.999747,22
0.000558,0.999442,23
0.001726,0.998274,20
0.000238,0.999762,29
1.000000,0.000000,17
0.000252,0.999748,12
0.996486,0.003514,23
0.000000,1.000000,5
0.999944,0.000056,20
0.000338,0.999662,21
0.000001,0.999999,24
1.000000,0.000000,9
0.000000,1.000000,20
0.000004,0.999996,21
0.000004,0.999996,23
1.000000,0.000000,22
0.007973,0.992027,22
0.000000,1.000000,17
0.008283,0.991717,14
0.170729,0.829271,3
0.009686,0.990314,30
1.000000,0.000000,21
0.908567,0.091433,8
0.999995,0.000005,20
0.000000,1.000000,5
0.000141,0.999859,25
0.223515,0.776485,15
0.268066,0.731934,23
1.000000,0.000000,20
0.082823,0.917177,21
0.021977,0.978023,19
0.011718,0.988282,22
0.980756,0.019244,17
0.999850,0.000150,21
0.769131,0.230869,23
1.000000,0.000000,21
0.683125,0.316875,10
0.999470,0.000530,24
0.999151,0.000849,19
0.989655,0.010345,15
1.000000,0.000000,23
0.000002,0.999998,17
1.000000,0.000000,17
1.000000,0.000000,21
0.999953,0.000047,24
0.999997,0.000003,6
0.999999,0.000001,19
1.000000,0.000000,24
1.000000,0.000000,22
0.999951,0.000049,18
0.964820,0.035180,19
1.000000,0.000000,24
0.000736,0.999264,8
0.999916,0.000084,21
0.999962,0.000038,24
0.024207,0.975793,20
0.995989,0.004011,22
0.000006,0.999994,24
0.999958,0.000042,26
0.000000,1.000000,9
0.000348,0.999652,23
0.000001,0.999999,11
0.398428,0.601572,25
1.000000,0.000000,16
0.999943,0.000057,24
1.000000,0.000000,18
0.505651,0.494349,22
0.136882,0.863118,20
1.000000,0.000000,19
1.000000,0.000000,23
0.999897,0.000103,18
0.000065,0.999935,22
0.781748,0.218252,20
0.979223,0.020777,26
0.993845,0.006155,24
0.000506,0.999494,21
0.880749,0.119251,21
0.000028,0.999972,18
0.998140,0.001860,22
1.000000,0.000000,21
0.003604,0.996396,25
0.755661,0.244339,19
0.999875,0.000125,17
0.170729,0.829271,3
1.000000,0.000000,19
0.363908,0.636092,4
0.000022,0.999978,20
0.762528,0.237472,19
0.002822,0.997178,24
0.000000,1.000000,21
0.999985,0.000015,20
0.999994,0.000006,17
0.012280,0.987720,17
0.000003,0.999997,8
0.975805,0.024195,24
0.000007,0.999993,18
0.000001,0.999999,19
0.994016,0.005984,23
0.999987,0.000013,18
0.000000,1.000000,16
0.443475,0.556525,24
0.001160,0.998840,22
0.364429,0.635571,4
0.999988,0.000012,20
1.000000,0.000000,24
1.000000,0.000000,13
0.877679,0.122321,25
0.021574,0.978426,23
1.000000,0.000000,24
0.715903,0.284097,24
1.000000,0.000000,26
1.000000,0.000000,20
1.000000,0.000000,23
1.000000,0.000000,21
0.000179,0.999821,20
0.000000,1.000000,18
0.994735,0.005265,27
0.997231,0.002769,23
0.979410,0.020590,17
0.029837,0.970163,25
1.000000,0.000000,21
0.999671,0.000329,21
0.024994,0.975006,4
0.953997,0.046003,9
0.028905,0.971095,18
0.939699,0.060301,24
1.000000,0.000000,25
0.030231,0.969769,24
0.000226,0.999774,3
0.000003,0.999997,21
0.000000,1.000000,5
0.000000,1.000000,6
1.000000,0.000000,21
0.000200,0.999800,10
1.000000,0.000000,21
0.999655,0.000345,24
0.001809,0.998191,13
1.000000,0.000000,17
0.999994,0.000006,23
0.000910,0.999090,27
0.999933,0.000067,21
1.000000,0.000000,24
0.000652,0.999348,26
0.000643,0.999357,20
0.000000,1.000000,18
0.074161,0.925839,19
0.999985,0.000015,22
0.999968,0.000032,21
0.001497,0.998503,21
0.998737,0.001263,22
1.000000,0.000000,28
0.999963,0.000037,27
0.980704,0.019296,24
0.998987,0.001012,13
0.034203,0.965797,13
1.000000,0.000000,26
0.999994,0.000006,21
0.874726,0.125274,19
0.997569,0.002431,24
0.000000,1.000000,27
0.008114,0.991886,23
0.000003,0.999997,25
0.999869,0.000131,32
0.214326,0.785674,32
1.000000,0.000000,16
0.243533,0.756467,21
1.000000,0.000000,20
0.253226,0.746774,26
0.090717,0.909283,28
1.000000,0.000000,12
0.999993,0.000007,23
0.043650,0.956350,26
1.000000,0.000000,25
0.018637,0.981363,23
1.000000,0.000000,24
0.067133,0.932867,3
0.015473,0.984527,6
1.000000,0.000000,32
1.000000,0.000000,25
0.309932,0.690068,25
0.999350,0.000650,21
1.000000,0.000000,26
0.560053,0.439947,22
0.000001,1.000000,19
1.000000,0.000000,14
0.513708,0.486292,9
0.999252,0.000748,21
1.000000,0.000000,24
1.000000,0.000000,22
1.000000,0.000000,22
1.000000,0.000000,23
0.999743,0.000257,22
0.638608,0.361392,28
1.000000,0.000000,26
0.999995,0.000005,28
1.000000,0.000000,25
0.999999,0.000001,22
0.067133,0.932867,3
0.189428,0.810572,22
0.999827,0.000173,18
0.979840,0.020160,28
1.000000,0.000000,22
0.051157,0.948843,23
0.000001,0.999999,21
0.000054,0.999946,21
0.973039,0.026961,24
0.999999,0.000001,18
0.003303,0.996697,21
0.903438,0.096562,22
0.999973,0.000027,20
0.989576,0.010424,21
0.972052,0.027949,20
0.000006,0.999995,19
0.999847,0.000153,24
0.996234,0.003766,13
1.000000,0.000000,24
0.049878,0.950122,22
1.000000,0.000000,25
1.000000,0.000000,20
1.000000,0.000000,22
0.999970,0.000030,22
0.000020,0.999980,20
0.419270,0.580730,18
0.120686,0.879314,22
0.999958,0.000042,19
0.999940,0.000060,25
0.999989,0.000011,23
0.999085,0.000915,19
1.000000,0.000000,21
0.000000,1.000000,20
0.547161,0.452839,25
0.000961,0.999039,23
0.888415,0.111585,27
0.959156,0.040844,15
1.000000,0.000000,26
1.000000,0.000000,11
0.999984,0.000016,25
0.000022,0.999978,17
0.008914,0.991086,20
0.998528,0.001472,18
0.000002,0.999998,31
0.000001,0.999999,189
0.000068,0.999932,15
0.587741,0.412259,22
0.000072,0.999928,23
0.996006,0.003994,25
0.099817,0.900183,26
0.996559,0.003441,10
1.000000,0.000000,22
0.999234,0.000766,27
0.018874,0.981126,14
0.002709,0.997291,16
0.000000,1.000000,14
1.000000,0.000000,24
0.999938,0.000062,17
0.999999,0.000001,23
1.000000,0.000000,30
0.036735,0.963265,45
0.000015,0.999985,16
0.000000,1.000000,19
0.425957,0.574043,21
1.000000,0.000000,18
0.999999,0.000001,6
1.000000,0.000000,26
0.999976,0.000024,28
0.999997,0.000003,23
0.999996,0.000004,21
0.996964,0.003036,28
0.474412,0.525588,25
0.006324,0.993676,25
0.000000,1.000000,27
0.999960,0.000040,27
0.978277,0.021723,30
0.989218,0.010782,27
1.000000,0.000000,26
1.000000,0.000000,13
0.999407,0.000593,24
0.000000,1.000000,21
0.968713,0.031287,24
0.001209,0.998791,26
0.715661,0.284339,23
1.000000,0.000000,24
0.000396,0.999604,24
0.006468,0.993532,23
1.000000,0.000000,16
0.000106,0.999894,15
1.000000,0.000000,23
0.988886,0.011114,22
0.015280,0.984720,28
0.670454,0.329546,23
1.000000,0.000000,12
1.000000,0.000000,11
0.043731,0.956269,20
0.000002,0.999998,26
0.000924,0.999076,25
0.999498,0.000502,20
0.091174,0.908826,14
0.999998,0.000002,21
0.000000,1.000000,18
0.667929,0.332071,16
0.999795,0.000205,21
0.999978,0.000022,24
0.000001,0.999999,24
0.979803,0.020197,6
1.000000,0.000000,19
0.000000,1.000000,24
0.997748,0.002252,24
0.999761,0.000239,25
1.000000,0.000000,27
1.000000,0.000000,26
0.999926,0.000074,24
1.000000,0.000000,27
0.118691,0.881309,20
0.482800,0.517200,11
1.000000,0.000000,10
1.000000,0.000000,26
1.000000,0.000000,9
0.364429,0.635571,4
0.063326,0.936674,18
1.000000,0.000000,23
1.000000,0.000000,28
0.999998,0.000002,29
0.000706,0.999294,28
0.999940,0.000060,24
0.999971,0.000029,7
